Timestamp,B TEMP_Value (°F),Predict,Lower,Upper
2019-10-16 19:50:00,,-11.947437808816359,-22.98056556563973,-0.9143100519929881
2019-10-16 20:00:00,,-8.755586229903308,-19.788713986726677,2.2775415269200625
2019-10-16 20:10:00,,25.815361232664824,14.782233475841455,36.84848898948819
2019-10-16 20:20:00,,46.70378833099482,35.67066057417145,57.73691608781819
2019-10-16 20:30:00,,60.04304378214905,49.00991602532568,71.07617153897242
2019-10-16 20:40:00,,9.749664442852353,-1.2834633139710174,20.782792199675725
2019-10-16 20:50:00,,-4.896191326368841,-15.929319083192212,6.136936430454529
2019-10-16 21:00:00,,-7.410110204446832,-18.443237961270203,3.623017552376538
2019-10-16 21:10:00,,-7.862096451699129,-18.8952242085225,3.1710313051242416
2019-10-16 21:20:00,,-11.373450504768147,-22.40657826159152,-0.3403227479447768
2019-10-16 21:30:00,,-12.176250424259802,-23.209378181083174,-1.1431226674364314
2019-10-16 21:40:00,,-12.835996131212164,-23.869123888035535,-1.8028683743887939
2019-10-16 21:50:00,,-12.464310914998029,-23.4974386718214,-1.4311831581746581
2019-10-16 22:00:00,,-11.898822169575022,-22.931949926398392,-0.865694412751651
2019-10-16 22:10:00,,-12.674092861122219,-23.707220617945588,-1.64096510429885
2019-10-16 22:20:00,,-10.33820315081915,-21.371330907642516,0.6949246060042196
2019-10-16 22:30:00,,-13.311187042812115,-24.344314799635484,-2.2780592859887445
2019-10-16 22:40:00,,-14.63266396899093,-25.6657917258143,-3.5995362121675587
2019-10-16 22:50:00,,-13.13761739923191,-24.17074515605528,-2.1044896424085415
2019-10-16 23:00:00,,-11.937577807304013,-22.970705564127385,-0.9044500504806425
2019-10-16 23:10:00,,-13.521397549980303,-24.554525306803676,-2.488269793156933
2019-10-16 23:20:00,,-13.6829473172163,-24.71607507403967,-2.649819560392931
2019-10-16 23:30:00,,-15.109255313880537,-26.142383070703907,-4.076127557057166
2019-10-16 23:40:00,,-12.93111852199861,-23.96424627882198,-1.8979907651752388
2019-10-16 23:50:00,,-11.40076906773799,-22.43389682456136,-0.36764131091461927
2019-10-17 00:00:00,,-12.464697785584988,-24.408370935088293,-0.5210246360816857
2019-10-17 00:10:00,,-12.656386701938493,-24.600052803978027,-0.7127205998989581
2019-10-17 00:20:00,,-13.418606450044805,-25.36227255208434,-1.474940348005271
2019-10-17 00:30:00,,-15.993046873390233,-27.936712975429767,-4.049380771350698
2019-10-17 00:40:00,,-14.414135026601407,-26.357801128640943,-2.4704689245618727
2019-10-17 00:50:00,,-12.62057034895829,-24.564236450997825,-0.6769042469187561
2019-10-17 01:00:00,,-11.223705798226437,-23.16737190026597,0.7199603038130977
2019-10-17 01:10:00,,-15.644892148988458,-27.58855825102799,-3.701226046948923
2019-10-17 01:20:00,,-13.501496416217572,-25.445162518257106,-1.5578303141780374
2019-10-17 01:30:00,,-15.477780209985738,-27.421446312025274,-3.5341141079462037
2019-10-17 01:40:00,,-14.018685147040461,-25.962351249079994,-2.0750190450009267
2019-10-17 01:50:00,,-12.85350084693108,-24.797166948970613,-0.9098347448915458
2019-10-17 02:00:00,,-9.095248842113975,-21.03891494415351,2.8484172599255597
2019-10-17 02:10:00,,24.585072444859094,12.64140634281956,36.52873854689863
2019-10-17 02:20:00,,46.19734244148146,34.253676339441924,58.141008543521
2019-10-17 02:30:00,,59.96226976942765,48.01860366738811,71.90593587146718
2019-10-17 02:40:00,,11.321045356986293,-0.6226207450532417,23.264711459025825
2019-10-17 02:50:00,,-4.665684370651564,-16.609350472691098,7.27798173138797
2019-10-17 03:00:00,,-7.5301883611086,-19.473854463148136,4.413477740930935
2019-10-17 03:10:00,,-7.8184840224246885,-19.762150124464224,4.125182079614846
2019-10-17 03:20:00,,-11.505507430537815,-23.449173532577348,0.4381586715017196
2019-10-17 03:30:00,,-12.842898999863916,-24.78656510190345,-0.8992328978243815
2019-10-17 03:40:00,,-12.803968774086837,-24.74763487612637,-0.8603026720473022
2019-10-17 03:50:00,,-12.592597130714932,-24.536263232754465,-0.6489310286753973
2019-10-17 04:00:00,,-11.929102755810943,-23.872768857850478,0.014563346228591456
2019-10-17 04:10:00,,-13.17276063211061,-25.116426734150146,-1.229094530071075
2019-10-17 04:20:00,,-10.172527190917064,-22.1161932929566,1.7711389111224705
2019-10-17 04:30:00,,-12.960466281493696,-24.90413238353323,-1.0168001794541617
2019-10-17 04:40:00,,-14.181718605770195,-26.12538470780973,-2.2380525037306604
2019-10-17 04:50:00,,-13.42116949263365,-25.364835594673185,-1.4775033905941157
2019-10-17 05:00:00,,-10.511709252698,-22.455375354737534,1.4319568493415353
2019-10-17 05:10:00,,-13.818473405206774,-25.76213950724631,-1.8748073031672394
2019-10-17 05:20:00,,-14.196113808979177,-26.139779911018714,-2.252447706939643
2019-10-17 05:30:00,,-13.944475176707023,-25.88814127874656,-2.0008090746674885
2019-10-17 05:40:00,,-13.53614639381001,-25.479812495849544,-1.5924802917704763
2019-10-17 05:50:00,,-11.200773399014853,-23.144439501054386,0.7428927030246815
2019-10-17 06:00:00,,-12.395786623689292,-25.359988838105497,0.5684155907269144
2019-10-17 06:10:00,,-12.572556745226068,-25.535356532701172,0.39024304224903617
2019-10-17 06:20:00,,-13.319748895603423,-26.282548683078524,-0.3569491081283207
2019-10-17 06:30:00,,-14.986617496691878,-27.949417284166984,-2.0238177092167735
2019-10-17 06:40:00,,-14.57921571251822,-27.542015499993326,-1.6164159250431158
2019-10-17 06:50:00,,-13.100057333139862,-26.062857120614964,-0.13725754566475779
2019-10-17 07:00:00,,-11.376140590739459,-24.338940378214563,1.5866591967356456
2019-10-17 07:10:00,,-14.720899725163683,-27.68369951263879,-1.7580999376885789
2019-10-17 07:20:00,,-13.575520061299923,-26.538319848775025,-0.6127202738248183
2019-10-17 07:30:00,,-15.291286072874206,-28.25408586034931,-2.3284862853991015
2019-10-17 07:40:00,,-13.817286598555848,-26.780086386030952,-0.8544868110807435
2019-10-17 07:50:00,,-13.466316784816767,-26.42911657229187,-0.5035169973416629
2019-10-17 08:00:00,,-9.316081600169714,-22.278881387644816,3.6467181873053907
2019-10-17 08:10:00,,24.741832273670614,11.77903248619551,37.704632061145716
2019-10-17 08:20:00,,45.63785656603125,32.67505677855615,58.60065635350636
2019-10-17 08:30:00,,59.53469546172538,46.57189567425027,72.49749524920048
2019-10-17 08:40:00,,11.293074797221054,-1.6697249902540499,24.25587458469616
2019-10-17 08:50:00,,-4.929019815402328,-17.891819602877433,8.033779972072775
2019-10-17 09:00:00,,-7.469926638656157,-20.43272642613126,5.492873148818947
2019-10-17 09:10:00,,-8.082730005602798,-21.045529793077904,4.880069781872306
