Timestamp,A TEMP_Value (°„F),B TEMP_Value (°„F),C TEMP_Value (°„F),DISCHRG_PSIG_Value (psi),SUCTION_PSIG_Value (psi)
2019-10-08 18:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 18:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 18:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 18:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 18:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 19:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 19:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 19:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 19:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 19:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 19:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 20:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 20:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 20:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 20:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 20:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 20:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 21:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 21:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 21:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 21:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 21:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 21:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 22:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 22:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 22:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 22:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 22:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 22:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 23:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 23:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 23:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 23:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 23:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-08 23:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 00:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 00:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 00:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 00:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 00:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 00:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 01:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 01:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 01:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 01:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 01:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 01:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 02:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 02:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 02:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 02:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 02:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 02:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 03:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 03:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 03:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 03:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 03:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 03:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 04:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 04:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 04:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 04:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 04:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 04:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 05:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 05:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 05:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 05:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 05:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 05:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 06:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 06:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 06:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 06:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 06:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 06:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 07:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 07:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 07:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 07:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 07:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 07:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 08:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 08:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 08:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 08:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 08:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 08:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 09:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 09:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 09:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 09:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 09:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 09:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 10:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 10:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 10:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 10:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 10:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 10:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 11:00:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 11:10:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 11:20:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 11:30:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 11:40:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 11:50:00,-40.0,-40.0,-40.0,-100.0,-25.0
2019-10-09 12:00:00,-39.5,-17.0,88.0,-100.0,-25.0
2019-10-09 12:10:00,-39.5,-17.0,88.0,217.9,10.5
2019-10-09 12:20:00,-39.5,-16.5,88.0,202.7,14.1
2019-10-09 12:30:00,-39.5,-16.5,88.0,219.8,9.9
2019-10-09 12:40:00,-39.5,-17.0,88.0,221.3,9.4
2019-10-09 12:50:00,-39.5,-17.5,88.0,220.8,9.6
2019-10-09 13:00:00,-39.5,-3.5,88.0,217.4,12.7
2019-10-09 13:10:00,-1.0,12.5,88.0,201.3,12.1
2019-10-09 13:20:00,-19.5,-11.0,88.0,201.3,12.6
2019-10-09 13:30:00,-29.0,-14.0,88.0,222.8,9.2
2019-10-09 13:40:00,-39.5,-13.0,88.0,208.6,12.7
2019-10-09 13:50:00,-39.5,-12.5,88.0,211.5,16.6
2019-10-09 14:00:00,-39.5,-15.0,88.0,209.1,10.5
2019-10-09 14:10:00,-6.0,25.0,88.0,189.6,12.7
2019-10-09 14:20:00,-39.5,46.0,88.0,215.9,12.7
2019-10-09 14:30:00,-16.0,58.0,88.0,235.5,14.4
2019-10-09 14:40:00,-39.5,9.5,88.0,255.0,12.1
2019-10-09 14:50:00,-39.5,-3.5,88.0,243.8,12.6
2019-10-09 15:00:00,88.0,-5.5,-8.0,239.4,13.8
2019-10-09 15:10:00,88.0,-9.0,-4.0,219.8,17.9
2019-10-09 15:20:00,7.5,-10.5,-1.0,234.0,10.0
2019-10-09 15:30:00,-6.0,-12.5,-20.5,229.6,9.2
2019-10-09 15:40:01,-5.5,-10.5,-17.5,219.3,23.0
2019-10-09 15:50:00,-4.5,-10.5,-17.5,240.8,14.3
2019-10-09 16:00:00,-7.0,-13.5,-21.5,226.7,11.9
2019-10-09 16:10:00,-6.0,-12.0,-20.0,236.9,13.0
2019-10-09 16:20:00,-7.5,-14.5,-22.0,228.1,10.2
2019-10-09 16:30:00,-5.5,-12.0,-19.5,223.7,12.1
2019-10-09 16:40:00,-7.5,-14.5,-22.5,224.7,9.2
2019-10-09 16:50:00,-4.5,-11.5,-19.5,224.2,11.6
2019-10-09 17:00:00,-8.0,-14.0,-22.0,219.8,13.1
2019-10-09 17:30:00,4.5,-5.0,-10.5,261.3,12.0
2019-10-09 17:40:00,-5.5,-12.0,-18.5,234.5,11.0
2019-10-09 17:50:00,-5.0,-11.0,-18.0,228.1,14.2
2019-10-09 18:00:00,-5.5,-12.5,-20.0,235.5,11.9
2019-10-09 18:10:00,-7.5,-13.5,-21.5,235.0,11.4
2019-10-09 18:20:00,-8.0,-11.5,-19.0,215.9,12.6
2019-10-09 18:30:00,-6.0,-12.0,-20.5,238.4,13.2
2019-10-09 18:40:00,-5.5,-13.5,-20.5,236.4,12.1
2019-10-09 18:50:00,-7.5,-9.0,-17.5,222.3,13.9
2019-10-09 19:00:00,-4.5,-11.0,-19.0,257.9,12.8
2019-10-09 19:10:00,-8.0,-15.0,-22.0,237.4,11.9
2019-10-09 19:20:00,-3.5,-10.5,-18.5,261.8,14.2
2019-10-09 19:30:00,-7.5,-14.5,-22.0,245.7,9.2
2019-10-09 19:40:00,-5.5,-12.0,-19.0,221.8,15.0
2019-10-09 19:50:00,-5.5,-11.5,-18.5,230.1,16.1
2019-10-09 20:00:00,-6.0,-12.5,-19.0,227.2,14.7
2019-10-09 20:10:00,7.0,23.5,21.0,211.0,14.7
2019-10-09 20:20:00,-10.0,45.0,45.5,191.0,15.9
2019-10-09 20:30:00,40.5,57.5,45.0,194.9,9.8
2019-10-09 20:40:00,6.0,10.0,3.0,213.5,14.1
2019-10-09 20:50:00,-39.5,-2.5,-6.0,211.5,11.0
2019-10-09 21:00:00,-3.0,-6.5,-11.5,194.0,15.5
2019-10-09 21:10:00,-9.5,-11.0,-17.5,187.6,10.6
2019-10-09 21:20:00,-6.0,-11.0,-18.0,176.4,14.4
2019-10-09 21:30:00,-6.0,-14.0,-21.0,183.2,9.8
2019-10-09 21:40:00,-6.5,-12.0,-18.5,184.7,20.7
2019-10-09 21:50:00,-5.5,-13.5,-21.5,197.4,12.2
2019-10-09 22:00:00,-6.5,-6.5,-16.5,179.3,12.8
2019-10-09 22:10:00,-5.5,-13.5,-20.5,183.7,13.0
2019-10-09 22:20:00,-6.0,-13.5,-20.5,185.2,15.0
2019-10-09 22:30:00,-6.5,-14.5,-21.5,183.7,13.8
2019-10-09 22:40:00,-8.0,-16.0,-23.5,174.4,12.5
2019-10-09 22:50:00,-6.0,-12.0,-19.5,201.8,13.2
2019-10-09 23:00:00,-8.0,-16.0,-23.5,183.7,12.0
2019-10-09 23:10:00,-5.5,-13.5,-20.0,175.9,14.9
2019-10-09 23:20:00,-5.0,-12.0,-19.0,205.2,13.3
2019-10-09 23:30:00,-7.5,-15.5,-22.5,194.4,8.9
2019-10-09 23:40:00,-5.5,-13.0,-20.0,200.3,12.2
2019-10-09 23:50:00,-7.0,-8.5,-17.5,189.6,13.2
2019-10-10 00:00:00,-7.0,-14.5,-21.5,187.6,17.2
2019-10-10 00:10:00,-6.0,-13.0,-19.5,177.4,15.0
2019-10-10 00:20:00,-6.0,-13.5,-20.0,193.0,12.1
2019-10-10 00:30:00,-6.5,-6.5,-15.0,167.1,11.7
2019-10-10 00:40:00,-6.0,-14.0,-21.0,175.4,13.1
2019-10-10 00:50:00,-9.0,-17.5,-24.0,168.6,10.4
2019-10-10 01:00:00,-9.0,-17.0,-24.0,159.8,12.6
2019-10-10 01:10:00,-5.5,-13.5,-20.0,164.2,15.5
2019-10-10 01:20:00,-8.5,-16.5,-23.0,182.7,11.4
2019-10-10 01:30:00,-9.0,-17.0,-24.5,166.1,11.5
2019-10-10 01:40:00,-6.5,-14.0,-20.5,173.0,12.0
2019-10-10 01:50:00,-7.5,-6.5,-14.5,165.2,11.1
2019-10-10 02:00:00,-7.0,-13.5,-19.5,178.8,16.5
2019-10-10 02:10:00,8.0,23.0,21.0,166.1,10.5
2019-10-10 02:20:00,31.5,45.0,45.0,159.8,11.1
2019-10-10 02:30:00,42.5,58.0,46.0,159.3,12.5
2019-10-10 02:40:00,-8.0,9.5,3.5,191.0,9.7
2019-10-10 02:50:00,3.5,-4.5,-7.0,178.3,12.7
2019-10-10 03:00:00,-1.0,-8.5,-13.5,167.1,16.9
2019-10-10 03:10:00,-5.0,-11.5,-18.0,173.9,10.3
2019-10-10 03:20:00,-6.5,-11.0,-17.0,161.2,18.3
2019-10-10 03:30:00,-7.0,-14.5,-22.0,177.4,9.3
2019-10-10 03:40:00,-1.5,-8.0,-14.0,182.7,15.7
2019-10-10 03:50:00,-7.0,-14.5,-22.0,189.1,11.0
2019-10-10 04:00:00,-5.0,-10.0,-17.0,170.0,16.9
2019-10-10 04:10:00,-7.5,-15.5,-23.0,173.9,9.7
2019-10-10 04:20:00,-3.5,-12.0,-20.0,171.0,10.0
2019-10-10 04:30:00,-8.5,-12.0,-19.0,156.9,19.2
2019-10-10 04:40:00,-7.0,-15.0,-22.5,162.7,11.5
2019-10-10 04:50:00,-5.5,-10.5,-18.0,174.4,12.1
2019-10-10 05:00:00,-8.5,-16.5,-23.5,175.9,9.2
2019-10-10 05:10:00,-4.5,-13.0,-19.5,168.1,16.1
2019-10-10 05:20:00,-7.0,-14.0,-22.0,192.0,10.3
2019-10-10 05:30:00,-6.0,-12.5,-20.0,177.4,12.6
2019-10-10 05:40:00,-7.0,-10.5,-17.5,179.8,10.8
2019-10-10 05:50:00,-6.0,-13.0,-19.5,186.6,10.5
2019-10-10 06:00:00,-6.5,-6.5,-14.0,173.9,17.9
2019-10-10 06:10:00,-6.5,-13.5,-20.5,197.9,12.1
2019-10-10 06:20:00,-7.5,-7.0,-15.5,186.6,13.1
2019-10-10 06:30:00,-6.5,-14.5,-21.5,193.0,12.1
2019-10-10 06:40:00,-8.5,-10.5,-18.0,181.8,11.6
2019-10-10 06:50:00,-7.0,-14.0,-20.5,178.8,14.9
2019-10-10 07:00:00,-7.0,-13.5,-20.5,193.5,11.0
2019-10-10 07:10:00,-7.5,-7.0,-15.0,182.2,17.4
2019-10-10 07:20:00,-3.5,-13.0,-20.0,226.2,8.9
2019-10-10 07:30:00,-6.0,-6.5,-15.0,191.5,15.7
2019-10-10 07:40:00,-8.0,-17.0,-24.0,195.9,11.3
2019-10-10 07:50:00,-6.5,-13.0,-19.0,201.8,12.0
2019-10-10 08:00:00,-7.5,-6.0,-15.0,191.0,11.5
2019-10-10 08:10:00,8.5,24.0,21.0,186.6,12.6
2019-10-10 08:20:00,30.5,45.5,45.5,187.1,11.5
2019-10-10 08:30:00,42.5,58.0,46.0,187.1,14.4
2019-10-10 08:40:00,-3.0,10.0,4.0,229.6,11.5
2019-10-10 08:50:00,-18.5,-4.0,-7.0,214.5,10.8
2019-10-10 09:00:00,-0.5,-6.5,-12.0,217.9,14.2
2019-10-10 09:10:00,-11.5,-9.5,-15.5,199.3,17.6
2019-10-10 09:20:00,-4.5,-10.0,-17.0,212.0,11.6
2019-10-10 09:30:00,-5.0,-10.0,-16.0,206.2,15.4
2019-10-10 09:40:00,-4.5,-11.0,-18.5,215.4,13.1
2019-10-10 09:50:00,-7.0,-14.5,-22.5,201.3,12.8
2019-10-10 10:00:00,-6.5,-13.0,-21.0,208.1,12.2
2019-10-10 10:10:00,-6.5,-9.0,-18.5,180.3,10.3
2019-10-10 10:20:00,-5.5,-12.5,-20.5,190.5,14.6
2019-10-10 10:30:00,-7.5,-14.5,-22.0,195.4,12.4
2019-10-10 10:40:00,-3.5,-6.5,-12.0,173.9,25.4
2019-10-10 10:50:00,-3.5,-12.0,-19.0,214.0,13.0
2019-10-10 11:00:00,-6.5,-13.5,-20.0,192.0,14.7
2019-10-10 11:10:00,-8.0,-15.5,-22.0,197.4,13.8
2019-10-10 11:20:00,-3.5,-11.0,-18.0,219.3,15.4
2019-10-10 11:30:00,-7.5,-16.0,-23.5,210.6,10.6
2019-10-10 11:40:00,-7.0,-13.5,-21.5,213.5,11.5
2019-10-10 11:50:00,-5.5,-13.0,-20.0,220.3,11.5
2019-10-10 12:00:00,-7.0,-10.0,-18.5,210.6,8.2
2019-10-10 12:10:00,-6.5,-13.5,-20.5,214.0,13.0
2019-10-10 12:20:00,-8.0,-15.0,-21.0,201.8,13.8
2019-10-10 12:30:00,-8.0,-15.0,-23.0,206.7,11.4
2019-10-10 12:40:00,-6.0,-12.5,-20.0,206.7,11.7
2019-10-10 12:50:00,-8.0,-15.5,-23.0,212.5,12.2
2019-10-10 13:00:00,-5.5,-12.5,-20.5,207.6,11.0
2019-10-10 13:10:00,-7.0,-7.0,-16.5,186.1,9.4
2019-10-10 13:20:00,-5.5,-12.0,-19.0,224.7,14.7
2019-10-10 13:30:00,-8.5,-16.0,-23.5,207.6,8.7
2019-10-10 13:40:00,-5.0,-12.5,-19.0,201.8,15.2
2019-10-10 13:50:00,-7.0,-15.0,-21.5,198.8,12.6
2019-10-10 14:00:00,-6.5,-7.0,-13.5,176.4,24.3
2019-10-10 14:10:00,14.5,22.5,20.0,191.0,9.7
2019-10-10 14:20:00,37.0,43.5,45.0,187.6,17.5
2019-10-10 14:30:00,47.5,55.0,47.0,192.0,11.5
2019-10-10 14:40:00,-39.5,8.5,1.5,214.0,9.2
2019-10-10 14:50:00,-15.0,-3.0,-6.0,203.2,14.7
2019-10-10 15:00:00,-6.0,-8.5,-13.5,195.9,12.1
2019-10-10 15:10:00,-5.5,-8.0,-14.0,200.3,16.0
2019-10-10 15:20:00,-7.0,-13.5,-20.5,193.0,9.8
2019-10-10 15:30:00,-5.5,-11.0,-18.5,194.0,13.2
2019-10-10 15:40:00,-6.0,-11.0,-17.0,205.2,13.9
2019-10-10 15:50:00,-5.5,-11.5,-20.0,221.8,11.0
2019-10-10 16:00:00,-7.0,-13.5,-20.5,198.4,14.3
2019-10-10 16:10:00,-9.0,-16.5,-23.5,192.0,10.9
2019-10-10 16:20:00,-5.5,-12.5,-19.0,182.2,16.3
2019-10-10 16:30:00,-6.5,-13.0,-20.5,191.5,15.7
2019-10-10 16:40:00,-5.0,-12.5,-19.5,192.0,15.3
2019-10-10 16:50:00,-3.5,-10.0,-19.0,203.2,16.3
2019-10-10 17:00:00,-7.0,-15.0,-23.0,196.9,15.4
2019-10-10 17:10:00,-2.5,-11.5,-19.5,196.9,14.1
2019-10-10 17:20:00,-3.5,-11.0,-18.5,204.7,12.0
2019-10-10 17:30:00,-6.5,-14.0,-22.0,197.4,15.3
2019-10-10 17:40:00,-5.0,-12.5,-21.0,214.0,10.4
2019-10-10 17:50:00,-4.5,-12.5,-21.0,203.7,13.6
2019-10-10 18:00:00,-2.5,-11.5,-20.0,210.6,14.8
2019-10-10 18:10:00,-6.0,-12.5,-20.0,204.7,15.7
2019-10-10 18:20:00,-6.5,-14.5,-23.0,198.8,10.3
2019-10-10 18:30:00,-5.0,-11.0,-19.0,194.0,13.8
2019-10-10 18:40:00,-6.5,-13.5,-21.0,198.4,14.6
2019-10-10 18:50:00,-3.5,-10.5,-18.0,246.7,13.5
2019-10-10 19:00:00,-7.0,-15.0,-23.0,222.3,8.9
2019-10-10 19:10:00,-4.5,-10.5,-18.0,231.6,16.0
2019-10-10 19:20:00,-4.0,-10.5,-18.5,256.9,13.5
2019-10-10 19:30:00,-7.0,-14.5,-22.0,243.3,11.3
2019-10-10 19:40:00,-6.0,-6.5,-15.5,226.7,14.6
2019-10-10 19:50:00,-3.0,-11.5,-19.5,245.2,11.6
2019-10-10 20:00:00,-7.0,-14.0,-21.0,225.7,11.5
2019-10-10 20:10:00,13.0,22.0,21.0,223.3,12.4
2019-10-10 20:20:00,36.0,43.5,45.0,209.1,17.5
2019-10-10 20:30:00,45.5,57.0,46.5,218.4,12.8
2019-10-10 20:40:00,-15.0,10.5,3.5,247.2,13.6
2019-10-10 20:50:00,-39.5,-3.0,-5.5,231.1,13.8
2019-10-10 21:00:00,-19.5,-6.5,-12.0,237.4,10.4
2019-10-10 21:10:00,-5.5,-9.5,-15.5,223.7,13.9
2019-10-10 21:20:00,-6.0,-9.5,-16.5,222.3,12.7
2019-10-10 21:30:00,-2.5,-8.5,-16.5,249.6,12.5
2019-10-10 21:40:00,-5.5,-12.0,-19.5,242.8,9.8
2019-10-10 21:50:00,-4.5,-12.0,-19.0,228.6,14.1
2019-10-10 22:00:00,-3.5,-11.0,-18.0,231.6,14.6
2019-10-10 22:10:00,-6.5,-14.5,-22.0,215.4,9.6
2019-10-10 22:20:00,-3.0,-10.5,-18.0,214.5,13.7
2019-10-10 22:30:00,-4.5,-12.0,-19.0,227.2,11.6
2019-10-10 22:40:00,-7.5,-15.0,-22.5,211.0,11.0
2019-10-10 22:50:00,-4.5,-11.0,-19.0,246.2,14.1
2019-10-10 23:00:00,-6.5,-14.0,-21.5,233.0,11.7
2019-10-10 23:10:00,-4.5,-12.5,-19.5,227.6,14.9
2019-10-10 23:20:00,-5.0,-11.5,-19.0,244.2,13.0
2019-10-10 23:30:00,-5.5,-12.5,-19.0,226.7,15.8
2019-10-10 23:40:00,-3.5,-12.0,-18.5,224.7,15.2
2019-10-10 23:50:00,-4.5,-12.5,-19.0,220.8,13.2
2019-10-11 00:00:00,-4.5,-12.5,-19.0,217.9,14.9
2019-10-11 00:10:00,-6.0,-13.5,-20.5,213.5,13.3
2019-10-11 00:20:00,-5.0,-11.5,-18.0,226.7,15.7
2019-10-11 00:30:00,-5.5,-13.5,-20.0,219.3,12.6
2019-10-11 00:40:00,-6.5,-13.0,-20.0,222.3,12.6
2019-10-11 00:50:00,-6.0,-13.0,-19.5,221.8,13.9
2019-10-11 01:00:00,-8.0,-15.0,-22.0,212.5,10.2
2019-10-11 01:10:00,-6.0,-12.5,-19.5,220.8,14.7
2019-10-11 01:20:00,-5.0,-12.0,-19.0,241.8,12.7
2019-10-11 01:30:00,-7.0,-12.0,-19.0,217.9,11.9
2019-10-11 01:40:00,-5.0,-12.0,-18.5,220.8,15.2
2019-10-11 01:50:00,-6.5,-14.0,-20.0,212.5,14.1
2019-10-11 02:00:00,-5.5,-13.5,-19.5,217.9,13.9
2019-10-11 02:10:00,13.5,23.0,20.5,210.1,10.2
2019-10-11 02:20:00,37.0,45.0,45.5,212.0,13.8
2019-10-11 02:30:00,48.0,58.0,46.0,210.1,10.6
2019-10-11 02:40:00,-19.0,13.0,4.0,219.3,16.8
2019-10-11 02:50:00,-5.5,-5.0,-8.5,220.8,11.7
2019-10-11 03:00:00,-11.0,-4.5,-8.0,203.2,14.4
2019-10-11 03:10:00,-10.5,-8.0,-14.0,215.0,14.6
2019-10-11 03:20:00,-7.0,-12.5,-19.0,204.7,9.8
2019-10-11 03:30:00,-3.0,-9.5,-17.0,229.6,12.7
2019-10-11 03:40:00,-6.0,-13.0,-20.0,211.0,10.0
2019-10-11 03:50:00,-5.5,-11.0,-18.5,220.3,14.7
2019-10-11 04:00:00,-5.0,-12.5,-19.0,214.5,13.5
2019-10-11 04:10:00,-7.0,-11.0,-20.0,195.4,12.1
2019-10-11 04:20:00,-5.0,-12.0,-19.0,214.5,14.7
2019-10-11 04:30:00,-7.0,-15.0,-22.0,203.2,14.4
2019-10-11 04:40:00,-8.0,-16.5,-23.5,186.6,10.5
2019-10-11 04:50:01,-0.0,-9.0,-16.0,213.5,11.5
2019-10-11 05:00:01,-8.5,-16.0,-22.5,189.1,11.1
2019-10-11 05:10:00,-5.5,-13.0,-20.0,187.6,13.6
2019-10-11 05:20:00,-6.5,-11.0,-19.5,194.0,12.1
2019-10-11 05:30:01,-5.5,-13.0,-19.0,197.4,12.8
2019-10-11 05:40:00,-7.5,-12.0,-19.5,181.3,14.2
2019-10-11 05:50:00,-8.5,-16.5,-23.5,179.8,12.5
2019-10-11 06:00:00,-7.0,-13.0,-20.5,207.6,11.5
2019-10-11 06:10:00,-6.5,-6.0,-14.5,184.7,12.0
2019-10-11 06:20:00,-7.5,-14.0,-21.0,206.7,11.5
2019-10-11 06:30:00,-7.5,-6.0,-14.5,188.1,12.6
2019-10-11 06:40:00,-6.0,-13.0,-19.0,201.3,12.8
2019-10-11 06:50:00,-9.5,-16.0,-23.0,191.0,13.9
2019-10-11 07:00:00,-6.0,-13.5,-20.0,188.6,16.6
2019-10-11 07:10:00,-9.5,-16.5,-22.5,201.8,12.4
2019-10-11 07:20:00,-4.5,-11.5,-18.0,229.1,12.2
2019-10-11 07:30:00,-8.0,-12.0,-18.5,198.8,15.5
2019-10-11 07:40:00,-2.5,-11.5,-19.0,241.3,13.5
2019-10-11 07:50:00,-7.5,-15.0,-22.0,231.1,9.3
2019-10-11 08:00:00,-4.5,-11.0,-18.5,218.9,15.5
2019-10-11 08:10:00,15.0,23.0,20.0,224.2,12.7
2019-10-11 08:20:00,38.5,45.0,45.0,197.4,14.4
2019-10-11 08:30:00,49.5,57.5,47.0,211.5,12.4
2019-10-11 08:40:00,-22.5,10.0,2.5,233.5,12.0
2019-10-11 08:50:00,-39.5,-4.0,-7.0,238.4,10.3
2019-10-11 09:00:00,-7.5,-8.5,-13.0,214.0,12.7
2019-10-11 09:10:00,-5.0,-7.0,-14.0,236.4,12.5
2019-10-11 09:20:00,-7.0,-12.5,-19.5,214.0,12.8
2019-10-11 09:30:00,-5.0,-9.5,-17.5,238.9,12.6
2019-10-11 09:40:00,-6.0,-12.0,-20.0,238.9,9.7
2019-10-11 09:50:00,-5.5,-11.5,-19.0,225.7,14.3
2019-10-11 10:00:00,-5.5,-12.0,-20.0,237.9,10.0
2019-10-11 10:10:00,-7.5,-15.0,-22.0,211.0,13.2
